id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
382,14061988896651,Никола,Стаменковић,женски,40,Шабац,9.11.2007.,Николе Тесле 163,062/3089009,никола-стаменковић@gmail.com,226942,14.06.19888-96651,,,85172,активан,
383,07121983823082,Мирослав,Миловановић,мушки,45,Сремска Митровица,9.3.2002.,Кружни пут 190,062/3935269,мирослав-миловановић73@gmail.com,145600,07.12.19838-23082,,,93291,активан,Редован корисник услуга
384,06101977855270,Јасмина,Васиљевић,мушки,27,Косјерић,16.7.1981.,Принца Евгенија 156,062/6529879,јасмина_васиљевић@ptt.rs,108586,06.10.19778-55270,,,90499,активан,
385,16022003766219,Марина,Костић,мушки,66,Ивањица,16.12.1996.,Михајла Пупина 54,064/0982105,марина-костић0@eunet.rs,92513,16.02.20037-66219,574445048,Агенција за привредне регистре,81051,активан,Редован корисник услуга
386,10121967821207,Борислав,Томић,мушки,40,Лесковац,6.2.2005.,Булевар ослобођења 75,069/2878844,борислав_томић@eunet.rs,196370,10.12.19678-21207,494213549,,11021,активан,Редован корисник услуга
387,10101968817777,Ивана,Васић,мушки,53,Прокупље,11.2.1993.,Кружни пут 109,066/8369798,ивана.васић@gmail.com,90475,10.10.19688-17777,,,41940,активан,
388,17111998763144,Тијана,Николић,женски,62,Смедерево,4.9.2009.,Краља Александра 34,061/3756108,тијана-николић@gmail.com,57006,17.11.19987-63144,,,47302,активан,
389,28121993802627,Милена,Стаменковић,мушки,52,Ниш,4.12.2009.,Николе Тесле 157,066/9702090,милена-стаменковић@yahoo.com,191764,28.12.19938-02627,,,26167,активан,
390,07091989713931,Ивана,Стаменковић,мушки,35,Ивањица,16.3.2007.,Краља Александра 143,060/2800031,ивана-стаменковић41@eunet.rs,147000,07.09.19897-13931,,,99822,активан,
391,02121976715475,Миланка,Стаменковић,мушки,21,Ваљево,26.1.1978.,Стевана Сремца 96,061/0819762,миланка-стаменковић40@yahoo.com,121503,02.12.19767-15475,,,17183,активан,
392,21082000802970,Милош,Милошевић,мушки,28,Крушевац,19.7.2008.,Неманињина 116,061/4119455,милош.милошевић@ptt.rs,135848,21.08.20008-02970,548217110,,50889,активан,
393,26091995722112,Небојша,Васић,женски,44,Краљево,5.2.2004.,Јована Цвијића 123,065/9819015,небојша-васић16@ptt.rs,31904,26.09.19957-22112,,,61089,неактиван,
394,03021989844222,Тамара,Николић,мушки,48,Ивањица,17.2.1975.,Карађорђева 122,065/4156837,тамара.николић28@yahoo.com,41333,03.02.19898-44222,,,23309,активан,Редован корисник услуга
395,22061976797163,Ненад,Стаменковић,мушки,53,Косјерић,11.3.1979.,Булевар ослобођења 127,069/0006612,ненад-стаменковић60@yahoo.com,208457,22.06.19767-97163,513670822,,61538,неактиван,
396,14031965795313,Марина,Милошевић,мушки,58,Суботица,7.10.1992.,Кружни пут 123,065/2862234,марина-милошевић47@eunet.rs,123110,14.03.19657-95313,,,94480,неактиван,
397,06062002713194,Петар,Марковић,мушки,64,Вршац,9.4.2000.,Војводе Мишића 168,062/3313160,петар.марковић0@gmail.com,217184,06.06.20027-13194,,,71912,неактиван,
398,02121961700416,Миланка,Вуковић,мушки,29,Београд,28.12.1972.,Принца Евгенија 20,069/3946465,миланка.вуковић@eunet.rs,86486,02.12.19617-00416,,Народна банка Србије,58531,активан,
399,13041961774730,Милена,Васић,мушки,52,Суботица,14.8.2008.,Кнеза Михаила 124,063/3550113,милена_васић@outlook.com,222488,13.04.19617-74730,038342443,,52651,активан,
400,07091951701059,Борислав,Петровић,мушки,29,Ваљево,11.6.2009.,Цара Душана 197,069/4806721,борислав-петровић96@outlook.com,121902,07.09.19517-01059,,,67310,активан,
401,16092003842581,Миланка,Милошевић,женски,39,Чачак,14.9.2001.,Кружни пут 51,063/5516128,миланка_милошевић76@ptt.rs,111896,16.09.20038-42581,,Републички завод за статистику,81577,активан,Редован корисник услуга
402,14061966708273,Ђорђе,Филиповић,мушки,46,Ужице,7.4.1992.,Јована Цвијића 100,066/6177097,ђорђе_филиповић92@ptt.rs,128435,14.06.19667-08273,,Републички завод за статистику,81027,активан,Редован корисник услуга
403,25091989849829,Мирољуб,Стојановић,женски,56,Панчево,19.9.1972.,Војводе Мишића 2,060/1159171,мирољуб_стојановић@yahoo.com,55997,25.09.19898-49829,570874446,,30744,активан,Редован корисник услуга
404,10021979816873,Петар,Миловановић,женски,45,Бајина Башта,8.1.2002.,Светог Саве 162,062/1543352,петар-миловановић96@eunet.rs,195921,10.02.19798-16873,477022098,,29529,активан,
405,23101981760018,Небојша,Михајловић,женски,59,Сремска Митровица,13.1.1976.,Стевана Сремца 174,060/9761786,небојша_михајловић15@yahoo.com,210213,23.10.19817-60018,,,15894,активан,
406,16071981817601,Иван,Антонијевић,женски,59,Пожега,12.9.1983.,Цара Душана 43,069/7504335,иван_антонијевић@outlook.com,165409,16.07.19818-17601,,,21191,активан,
407,08021985713049,Марија,Марковић,мушки,21,Крагујевац,15.11.2009.,Бранка Радичевића 146,063/8960095,марија.марковић93@outlook.com,157633,08.02.19857-13049,,,89942,активан,Редован корисник услуга
408,12021977790148,Милош,Милошевић,женски,69,Вршац,21.2.1997.,Краља Александра 72,066/5521350,милош.милошевић@eunet.rs,135535,12.02.19777-90148,,,77564,активан,Редован корисник услуга
409,04121956880088,Младен,Филиповић,женски,52,Лучани,5.5.1999.,Бранка Радичевића 145,062/6145181,младен_филиповић29@yahoo.com,69486,04.12.19568-80088,,,88045,активан,Редован корисник услуга
410,27011974899558,Петар,Радосављевић,мушки,37,Косјерић,21.9.2007.,Цара Лазара 151,064/9171272,петар_радосављевић32@gmail.com,228548,27.01.19748-99558,,,82386,неактиван,Редован корисник услуга
411,20061983705948,Душан,Томић,женски,26,Београд,20.4.2000.,Душанова 68,064/2666432,душан-томић80@yahoo.com,44621,20.06.19837-05948,,,16830,активан,Редован корисник услуга
412,21061990731796,Маја,Тодоровић,женски,54,Горњи Милановац,2.5.2003.,Карађорђева 83,069/8986128,маја-тодоровић@eunet.rs,105595,21.06.19907-31796,,,46404,активан,Редован корисник услуга
413,09021962747169,Биљана,Ђорђевић,женски,69,Београд,19.6.1973.,Краља Александра 113,065/5367251,биљана-ђорђевић@ptt.rs,181720,09.02.19627-47169,,Министарство унутрашњих послова,74234,активан,Редован корисник услуга
414,07051989770745,Ивана,Михајловић,мушки,20,Нови Сад,18.4.1973.,Цара Лазара 165,060/8713666,ивана-михајловић@yahoo.com,167930,07.05.19897-70745,,,73445,активан,Редован корисник услуга
415,17051983733129,Снежана,Савић,мушки,20,Нови Сад,24.11.1998.,Николе Тесле 109,069/0989529,снежана-савић@ptt.rs,191231,17.05.19837-33129,236452352,,65016,неактиван,Редован корисник услуга
416,08121973769911,Дејан,Станковић,мушки,25,Бор,24.2.2000.,Михајла Пупина 141,062/7217905,дејан.станковић@yahoo.com,68961,08.12.19737-69911,,,36960,неактиван,
417,28111993760639,Зоран,Симић,женски,69,Смедерево,22.7.1999.,Јована Цвијића 128,060/6930414,зоран.симић38@eunet.rs,141151,28.11.19937-60639,,,96383,активан,
418,06111956826763,Ненад,Стојановић,мушки,58,Ниш,8.3.1974.,Војводе Мишића 84,069/5909688,ненад.стојановић29@ptt.rs,61310,06.11.19568-26763,,,33890,активан,Редован корисник услуга
419,06011975783585,Младен,Станковић,мушки,51,Смедерево,24.8.1986.,Неманињина 25,065/8993978,младен_станковић24@outlook.com,180685,06.01.19757-83585,,,67493,активан,
