id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
390,07091989713931,Ivana,Stamenković,muški,35,Ivanjica,16.3.2007.,Kralja Aleksandra 143,060/2800031,ivana-stamenković41@eunet.rs,147000,07.09.19897-13931,,,99822,aktivan,
391,02121976715475,Milanka,Stamenković,muški,21,Valjevo,26.1.1978.,Stevana Sremca 96,061/0819762,milanka-stamenković40@yahoo.com,121503,02.12.19767-15475,,,17183,aktivan,
392,21082000802970,Miloš,Milošević,muški,28,Kruševac,19.7.2008.,Nemaninjina 116,061/4119455,miloš.milošević@ptt.rs,135848,21.08.20008-02970,548217110,,50889,aktivan,
393,26091995722112,Nebojša,Vasić,ženski,44,Kraljevo,5.2.2004.,Jovana Cvijića 123,065/9819015,nebojša-vasić16@ptt.rs,31904,26.09.19957-22112,,,61089,neaktivan,
394,03021989844222,Tamara,Nikolić,muški,48,Ivanjica,17.2.1975.,Karađorđeva 122,065/4156837,tamara.nikolić28@yahoo.com,41333,03.02.19898-44222,,,23309,aktivan,Redovan korisnik usluga
395,22061976797163,Nenad,Stamenković,muški,53,Kosjerić,11.3.1979.,Bulevar oslobođenja 127,069/0006612,nenad-stamenković60@yahoo.com,208457,22.06.19767-97163,513670822,,61538,neaktivan,
396,14031965795313,Marina,Milošević,muški,58,Subotica,7.10.1992.,Kružni put 123,065/2862234,marina-milošević47@eunet.rs,123110,14.03.19657-95313,,,94480,neaktivan,
397,06062002713194,Petar,Marković,muški,64,Vršac,9.4.2000.,Vojvode Mišića 168,062/3313160,petar.marković0@gmail.com,217184,06.06.20027-13194,,,71912,neaktivan,
398,02121961700416,Milanka,Vuković,muški,29,Beograd,28.12.1972.,Princa Evgenija 20,069/3946465,milanka.vuković@eunet.rs,86486,02.12.19617-00416,,Narodna banka Srbije,58531,aktivan,
399,13041961774730,Milena,Vasić,muški,52,Subotica,14.8.2008.,Kneza Mihaila 124,063/3550113,milena_vasić@outlook.com,222488,13.04.19617-74730,038342443,,52651,aktivan,
400,07091951701059,Borislav,Petrović,muški,29,Valjevo,11.6.2009.,Cara Dušana 197,069/4806721,borislav-petrović96@outlook.com,121902,07.09.19517-01059,,,67310,aktivan,
401,16092003842581,Milanka,Milošević,ženski,39,Čačak,14.9.2001.,Kružni put 51,063/5516128,milanka_milošević76@ptt.rs,111896,16.09.20038-42581,,Republički zavod za statistiku,81577,aktivan,Redovan korisnik usluga
402,14061966708273,Đorđe,Filipović,muški,46,Užice,7.4.1992.,Jovana Cvijića 100,066/6177097,đorđe_filipović92@ptt.rs,128435,14.06.19667-08273,,Republički zavod za statistiku,81027,aktivan,Redovan korisnik usluga
403,25091989849829,Miroljub,Stojanović,ženski,56,Pančevo,19.9.1972.,Vojvode Mišića 2,060/1159171,miroljub_stojanović@yahoo.com,55997,25.09.19898-49829,570874446,,30744,aktivan,Redovan korisnik usluga
404,10021979816873,Petar,Milovanović,ženski,45,Bajina Bašta,8.1.2002.,Svetog Save 162,062/1543352,petar-milovanović96@eunet.rs,195921,10.02.19798-16873,477022098,,29529,aktivan,
405,23101981760018,Nebojša,Mihajlović,ženski,59,Sremska Mitrovica,13.1.1976.,Stevana Sremca 174,060/9761786,nebojša_mihajlović15@yahoo.com,210213,23.10.19817-60018,,,15894,aktivan,
406,16071981817601,Ivan,Antonijević,ženski,59,Požega,12.9.1983.,Cara Dušana 43,069/7504335,ivan_antonijević@outlook.com,165409,16.07.19818-17601,,,21191,aktivan,
407,08021985713049,Marija,Marković,muški,21,Kragujevac,15.11.2009.,Branka Radičevića 146,063/8960095,marija.marković93@outlook.com,157633,08.02.19857-13049,,,89942,aktivan,Redovan korisnik usluga
408,12021977790148,Miloš,Milošević,ženski,69,Vršac,21.2.1997.,Kralja Aleksandra 72,066/5521350,miloš.milošević@eunet.rs,135535,12.02.19777-90148,,,77564,aktivan,Redovan korisnik usluga
409,04121956880088,Mladen,Filipović,ženski,52,Lučani,5.5.1999.,Branka Radičevića 145,062/6145181,mladen_filipović29@yahoo.com,69486,04.12.19568-80088,,,88045,aktivan,Redovan korisnik usluga
410,27011974899558,Petar,Radosavljević,muški,37,Kosjerić,21.9.2007.,Cara Lazara 151,064/9171272,petar_radosavljević32@gmail.com,228548,27.01.19748-99558,,,82386,neaktivan,Redovan korisnik usluga
411,20061983705948,Dušan,Tomić,ženski,26,Beograd,20.4.2000.,Dušanova 68,064/2666432,dušan-tomić80@yahoo.com,44621,20.06.19837-05948,,,16830,aktivan,Redovan korisnik usluga
412,21061990731796,Maja,Todorović,ženski,54,Gornji Milanovac,2.5.2003.,Karađorđeva 83,069/8986128,maja-todorović@eunet.rs,105595,21.06.19907-31796,,,46404,aktivan,Redovan korisnik usluga
413,09021962747169,Biljana,Đorđević,ženski,69,Beograd,19.6.1973.,Kralja Aleksandra 113,065/5367251,biljana-đorđević@ptt.rs,181720,09.02.19627-47169,,Ministarstvo unutrašnjih poslova,74234,aktivan,Redovan korisnik usluga
414,07051989770745,Ivana,Mihajlović,muški,20,Novi Sad,18.4.1973.,Cara Lazara 165,060/8713666,ivana-mihajlović@yahoo.com,167930,07.05.19897-70745,,,73445,aktivan,Redovan korisnik usluga
415,17051983733129,Snežana,Savić,muški,20,Novi Sad,24.11.1998.,Nikole Tesle 109,069/0989529,snežana-savić@ptt.rs,191231,17.05.19837-33129,236452352,,65016,neaktivan,Redovan korisnik usluga
416,08121973769911,Dejan,Stanković,muški,25,Bor,24.2.2000.,Mihajla Pupina 141,062/7217905,dejan.stanković@yahoo.com,68961,08.12.19737-69911,,,36960,neaktivan,
417,28111993760639,Zoran,Simić,ženski,69,Smederevo,22.7.1999.,Jovana Cvijića 128,060/6930414,zoran.simić38@eunet.rs,141151,28.11.19937-60639,,,96383,aktivan,
418,06111956826763,Nenad,Stojanović,muški,58,Niš,8.3.1974.,Vojvode Mišića 84,069/5909688,nenad.stojanović29@ptt.rs,61310,06.11.19568-26763,,,33890,aktivan,Redovan korisnik usluga
419,06011975783585,Mladen,Stanković,muški,51,Smederevo,24.8.1986.,Nemaninjina 25,065/8993978,mladen_stanković24@outlook.com,180685,06.01.19757-83585,,,67493,aktivan,
420,25021959704896,Ivan,Đorđević,ženski,47,Bor,26.11.2007.,Nikole Tesle 38,063/9553976,ivan_đorđević48@outlook.com,95910,25.02.19597-04896,,,70456,neaktivan,
421,10021993870878,Snežana,Filipović,muški,56,Zrenjanin,26.10.2004.,Nikole Tesle 135,065/0925875,snežana.filipović30@outlook.com,228439,10.02.19938-70878,,,74059,neaktivan,Redovan korisnik usluga
422,02041950764737,Nikola,Antonijević,muški,69,Bor,6.9.1992.,Takovska 17,069/9920787,nikola.antonijević@ptt.rs,37815,02.04.19507-64737,4490530110,,55064,aktivan,Redovan korisnik usluga
423,19011982705526,Branislav,Petrović,muški,54,Arilje,2.8.2004.,Nikole Tesle 171,069/8880265,branislav-petrović51@outlook.com,216808,19.01.19827-05526,,,60990,aktivan,
424,25011967716000,Srđan,Simić,muški,28,Valjevo,12.3.1983.,Karađorđeva 183,064/4827820,srđan_simić@gmail.com,141815,25.01.19677-16000,384063688,Ministarstvo unutrašnjih poslova,39847,aktivan,Redovan korisnik usluga
425,28061994763710,Zoran,Stamenković,muški,34,Sombor,14.9.1996.,Jovana Cvijića 48,066/1732963,zoran_stamenković@eunet.rs,72477,28.06.19947-63710,582194407,,10774,aktivan,
426,24101987763779,Mirjana,Bošković,ženski,27,Bor,13.4.1971.,Nikole Tesle 134,066/8861528,mirjana_bošković37@eunet.rs,37161,24.10.19877-63779,055308374,Narodna banka Srbije,66005,neaktivan,
427,18011975846628,Ivana,Rakić,ženski,23,Požarevac,18.7.1986.,Svetog Save 188,064/2130511,ivana_rakić20@yahoo.com,129115,18.01.19758-46628,,,13083,neaktivan,
428,08022002789244,Branislav,Branković,ženski,39,Prokuplje,19.12.1971.,Cara Lazara 70,062/3843920,branislav_branković64@gmail.com,165970,08.02.20027-89244,,,31534,aktivan,
429,14121958712448,Dušan,Stevanović,muški,63,Arilje,19.10.1989.,Branka Radičevića 88,064/9013245,dušan_stevanović48@gmail.com,74947,14.12.19587-12448,,,57582,neaktivan,
430,24031960751468,Marina,Stojanović,muški,61,Leskovac,20.1.2001.,Nikole Tesle 94,065/9406790,marina_stojanović95@yahoo.com,160144,24.03.19607-51468,,,14129,neaktivan,
431,25061984783785,Vladimir,Rakić,muški,52,Smederevo,23.7.1974.,Kneza Mihaila 148,069/7932386,vladimir-rakić96@ptt.rs,94210,25.06.19847-83785,,,70877,aktivan,
432,10121980701519,Željko,Vasiljević,ženski,33,Gornji Milanovac,24.1.2009.,Njegoševa 95,061/5120224,željko.vasiljević@gmail.com,184726,10.12.19807-01519,,Vlada Republike Srbije,44442,aktivan,
433,12021998840624,Milanka,Antonijević,ženski,55,Arilje,14.3.1986.,Vuka Karadžića 161,061/4915024,milanka-antonijević26@ptt.rs,178654,12.02.19988-40624,,Ministarstvo prosvete,23534,aktivan,Redovan korisnik usluga
434,22021953728484,Miloš,Nikolić,muški,26,Sremska Mitrovica,18.7.1975.,Branka Radičevića 41,066/1192751,miloš_nikolić@gmail.com,53296,22.02.19537-28484,,,62156,aktivan,
435,21042002892185,Ivana,Jovanović,muški,27,Loznica,24.9.1992.,Dušanova 8,069/8531321,ivana_jovanović@yahoo.com,115386,21.04.20028-92185,,,45067,aktivan,Redovan korisnik usluga
436,17101996853354,Maja,Stanković,muški,54,Novi Sad,10.7.1991.,Nemaninjina 163,060/5872763,maja.stanković@gmail.com,90763,17.10.19968-53354,,,95316,aktivan,
437,01081969838974,Danica,Savić,muški,49,Kraljevo,6.3.1982.,Njegoševa 79,066/1943354,danica-savić22@gmail.com,135295,01.08.19698-38974,,Ministarstvo finansija,75378,aktivan,
438,21111998860144,Marko,Pavlović,ženski,49,Subotica,23.5.1973.,Cara Lazara 131,060/3356153,marko_pavlović87@yahoo.com,228371,21.11.19988-60144,,,82205,neaktivan,
439,13121962885520,Branislav,Marković,ženski,25,Niš,3.8.1970.,Nikole Tesle 187,060/4989545,branislav-marković22@outlook.com,150130,13.12.19628-85520,,Ministarstvo prosvete,10967,neaktivan,
440,21121976715959,Mladen,Petrović,ženski,42,Kragujevac,16.10.2004.,Milana Toplice 22,064/1138288,mladen-petrović18@ptt.rs,76491,21.12.19767-15959,,,84935,aktivan,
441,10061963838148,Tamara,Filipović,ženski,38,Novi Sad,19.5.1996.,Cara Dušana 124,063/6529089,tamara.filipović@eunet.rs,173554,10.06.19638-38148,,,15120,aktivan,Redovan korisnik usluga
442,13021951822989,Ivan,Rakić,ženski,45,Smederevo,25.9.1981.,Cara Dušana 33,064/2874651,ivan_rakić85@gmail.com,153754,13.02.19518-22989,,,94632,aktivan,
443,03011974741262,Zoran,Bošković,muški,39,Zaječar,25.12.2006.,Cara Dušana 181,065/3981997,zoran.bošković48@eunet.rs,194732,03.01.19747-41262,,Ministarstvo unutrašnjih poslova,66818,aktivan,Redovan korisnik usluga
444,13041983702845,Marina,Milošević,ženski,33,Pirot,6.10.2002.,Svetog Save 159,064/4675937,marina.milošević20@ptt.rs,38501,13.04.19837-02845,,,42962,neaktivan,
445,01031986881977,Zoran,Tomić,ženski,32,Novi Sad,9.5.2002.,Milana Toplice 157,065/3774992,zoran-tomić@gmail.com,189390,01.03.19868-81977,,,91419,neaktivan,Redovan korisnik usluga
446,05021963721139,Željko,Stevanović,ženski,31,Kosjerić,24.5.1987.,Cara Dušana 42,069/5811982,željko.stevanović84@gmail.com,50143,05.02.19637-21139,339251341,Ministarstvo zdravlja,89136,aktivan,Redovan korisnik usluga
447,04071970845851,Jasmina,Savić,muški,49,Niš,17.1.1986.,Milana Toplice 181,069/2901477,jasmina_savić84@outlook.com,224641,04.07.19708-45851,407170353,,93500,neaktivan,
448,19032001890663,Nebojša,Stanković,muški,32,Požarevac,17.3.1970.,Kružni put 191,061/3380567,nebojša.stanković@yahoo.com,209011,19.03.20018-90663,,,50903,aktivan,
449,17101961853537,Miroslav,Petrović,ženski,36,Gornji Milanovac,20.10.2006.,Bulevar oslobođenja 96,062/4413355,miroslav.petrović@eunet.rs,56361,17.10.19618-53537,084324893,,95466,aktivan,
450,12031955804087,Jelena,Tomić,muški,41,Pirot,17.8.1981.,Nemaninjina 100,062/4512479,jelena.tomić@ptt.rs,176748,12.03.19558-04087,,Agencija za privredne registre,44114,neaktivan,
451,20051992853561,Branislav,Petrović,muški,56,Prokuplje,23.6.1996.,Njegoševa 63,069/8529704,branislav.petrović8@outlook.com,215695,20.05.19928-53561,240274023,,68509,neaktivan,
452,02121967719858,Jelena,Vasiljević,muški,42,Sombor,3.3.2005.,Vuka Karadžića 119,062/0533872,jelena-vasiljević1@eunet.rs,186931,02.12.19677-19858,,,46951,aktivan,Redovan korisnik usluga
453,24081972729431,Nikola,Stojanović,muški,60,Kosjerić,18.1.1978.,Takovska 38,069/0719513,nikola.stojanović@eunet.rs,219551,24.08.19727-29431,,,19990,aktivan,
454,26071969729767,Dejan,Stojanović,muški,30,Vršac,17.5.2005.,Mihajla Pupina 64,061/0938574,dejan-stojanović19@gmail.com,53076,26.07.19697-29767,,,59673,aktivan,Redovan korisnik usluga
455,28101996877983,Marija,Savić,muški,52,Leskovac,2.8.1999.,Milana Toplice 96,066/8087839,marija-savić56@gmail.com,116015,28.10.19968-77983,,,53922,aktivan,
456,12021984790551,Milanka,Petrović,ženski,56,Gornji Milanovac,18.3.2004.,Kružni put 58,064/1128430,milanka_petrović98@yahoo.com,135328,12.02.19847-90551,,,32876,aktivan,
457,11021987820679,Jelena,Todorović,ženski,31,Bor,23.6.1992.,Nemaninjina 79,066/8184199,jelena.todorović46@outlook.com,54660,11.02.19878-20679,,,56879,aktivan,
458,02122002709772,Dejan,Stanković,muški,54,Kraljevo,1.12.1975.,Nikole Tesle 50,065/5614606,dejan_stanković@gmail.com,121463,02.12.20027-09772,,Ministarstvo finansija,34474,neaktivan,
459,18062000814926,Milena,Đorđević,muški,65,Gornji Milanovac,25.2.2008.,Dušanova 112,065/0744167,milena-đorđević48@gmail.com,69086,18.06.20008-14926,,,78165,aktivan,
460,11011982751346,Marija,Todorović,ženski,44,Čačak,27.7.1971.,Milana Toplice 21,062/9783296,marija_todorović@yahoo.com,40671,11.01.19827-51346,,,42228,aktivan,
461,12021967768516,Borislav,Simić,ženski,68,Gornji Milanovac,14.4.2000.,Cara Lazara 1,061/4638792,borislav.simić94@gmail.com,108812,12.02.19677-68516,,,10816,aktivan,Redovan korisnik usluga
462,11101974718877,Maja,Petrović,ženski,57,Novi Sad,4.2.1976.,Takovska 43,065/5432443,maja.petrović50@ptt.rs,72354,11.10.19747-18877,,,57602,aktivan,
463,13021993820938,Mladen,Branković,ženski,54,Pirot,4.11.1982.,Mihajla Pupina 31,069/9376521,mladen-branković98@outlook.com,160492,13.02.19938-20938,,,26322,aktivan,
464,26041968787246,Marina,Dragić,muški,62,Prokuplje,20.1.1970.,Cara Lazara 77,064/4834167,marina_dragić69@outlook.com,67901,26.04.19687-87246,,Poreska uprava,10721,aktivan,
465,28081981745158,Ivan,Filipović,ženski,43,Požarevac,26.11.1996.,Resk reimska 180,062/1636359,ivan.filipović41@ptt.rs,211756,28.08.19817-45158,,,93667,aktivan,
466,28061996710106,Nikola,Marković,muški,42,Kraljevo,18.11.1982.,Svetog Save 63,062/8048414,nikola_marković59@outlook.com,32422,28.06.19967-10106,398247981,Ministarstvo unutrašnjih poslova,73000,aktivan,
467,18071976715040,Vladimir,Bošković,ženski,63,Kraljevo,8.9.1992.,Resk reimska 15,069/6875988,vladimir-bošković@gmail.com,65330,18.07.19767-15040,,,27152,aktivan,
468,08061988835551,Snežana,Pavlović,ženski,69,Zrenjanin,7.7.1995.,Princa Evgenija 91,060/2517920,snežana_pavlović@gmail.com,226929,08.06.19888-35551,533556511,,67850,aktivan,
469,15101967782511,Mirjana,Tomić,muški,44,Loznica,13.12.1995.,Branka Radičevića 49,061/5348569,mirjana.tomić@outlook.com,170706,15.10.19677-82511,,,86173,neaktivan,
470,05081992798031,Marina,Simić,muški,67,Valjevo,4.3.1979.,Princa Evgenija 7,061/9966846,marina_simić@eunet.rs,73842,05.08.19927-98031,,,99311,neaktivan,Redovan korisnik usluga
471,02052003773074,Vladimir,Đorđević,muški,44,Zaječar,17.7.1979.,Cara Dušana 18,062/2279201,vladimir.đorđević86@eunet.rs,140190,02.05.20037-73074,008167360,,39060,neaktivan,
472,24071998856629,Marko,Tomić,ženski,41,Kraljevo,11.12.1997.,Kneza Mihaila 171,060/8329992,marko_tomić64@eunet.rs,159800,24.07.19988-56629,,,18804,aktivan,
473,28051964755809,Mirjana,Vuković,muški,62,Vranje,25.2.2005.,Jovana Cvijića 147,062/3591450,mirjana_vuković8@ptt.rs,137657,28.05.19647-55809,,Ministarstvo unutrašnjih poslova,41681,neaktivan,
474,08061955877212,Milanka,Tomić,muški,53,Beograd,22.6.1975.,Kralja Aleksandra 152,069/0470673,milanka.tomić85@ptt.rs,180574,08.06.19558-77212,558054369,,75769,aktivan,Redovan korisnik usluga
475,22011974799776,Nebojša,Vuković,muški,41,Lučani,20.6.1973.,Svetog Save 17,060/2415484,nebojša.vuković39@ptt.rs,54364,22.01.19747-99776,,,96041,aktivan,
476,06101964885841,Milena,Lazić,muški,66,Požega,19.2.2006.,Vojvode Mišića 6,064/8802458,milena-lazić@eunet.rs,130972,06.10.19648-85841,,,87161,aktivan,
477,26051982794051,Miroslav,Jovanović,muški,40,Niš,12.1.1975.,Kralja Aleksandra 132,066/3412912,miroslav-jovanović@yahoo.com,173935,26.05.19827-94051,,,58766,aktivan,
478,21031970755585,Milanka,Gavrilović,muški,32,Zaječar,18.3.2006.,Vojvode Mišića 64,062/9923288,milanka_gavrilović64@yahoo.com,46430,21.03.19707-55585,,,32233,neaktivan,
479,12081978872472,Miroljub,Nikolić,muški,24,Aranđelovac,14.12.1981.,Kružni put 136,069/7877747,miroljub-nikolić@eunet.rs,120194,12.08.19788-72472,,,67354,neaktivan,
480,13062005891404,Marija,Bošković,ženski,38,Niš,1.1.2004.,Bulevar oslobođenja 141,063/0706370,marija.bošković@ptt.rs,95797,13.06.20058-91404,,,87732,aktivan,
481,01101992723124,Aleksandar,Vasiljević,ženski,26,Kosjerić,19.11.1970.,Gavrila Principa 102,065/1508737,aleksandar.vasiljević@yahoo.com,92393,01.10.19927-23124,112161929,,22749,aktivan,
482,07011976838161,Marina,Mitić,muški,24,Požega,7.12.1972.,Jovana Cvijića 178,069/2822994,marina.mitić65@yahoo.com,117824,07.01.19768-38161,,,29070,aktivan,
483,16051965793507,Borislav,Vasić,muški,43,Kosjerić,10.11.1989.,Svetog Save 96,062/9942434,borislav-vasić@gmail.com,65901,16.05.19657-93507,,,82898,neaktivan,
484,04031986866001,Branislav,Todorović,ženski,68,Kragujevac,4.9.1990.,Branka Radičevića 168,065/4839742,branislav-todorović@ptt.rs,217423,04.03.19868-66001,105992301,,99339,aktivan,
485,05031982816604,Danica,Mihajlović,muški,31,Novi Sad,3.9.2008.,Princa Evgenija 54,061/8361996,danica.mihajlović@yahoo.com,139772,05.03.19828-16604,,Ministarstvo prosvete,70493,neaktivan,
486,01111995757515,Miroslav,Gavrilović,ženski,34,Pirot,15.6.1998.,Vuka Karadžića 35,064/1868892,miroslav-gavrilović@eunet.rs,229456,01.11.19957-57515,,,61093,aktivan,
487,08081998863150,Dejan,Đorđević,muški,49,Kruševac,24.12.1980.,Gavrila Principa 171,069/1461455,dejan-đorđević@ptt.rs,40068,08.08.19988-63150,,Agencija za privredne registre,34612,aktivan,
488,25011976824675,Zoran,Vasić,ženski,25,Vranje,27.8.2000.,Njegoševa 45,063/4296000,zoran_vasić49@yahoo.com,42949,25.01.19768-24675,097756949,,78307,neaktivan,
489,09051975795741,Željko,Savić,ženski,42,Aranđelovac,14.3.1988.,Cara Dušana 34,060/1710678,željko.savić@ptt.rs,104613,09.05.19757-95741,,,94365,aktivan,Redovan korisnik usluga
490,09071994817854,Ivan,Milošević,ženski,45,Lučani,5.3.2009.,Kralja Aleksandra 39,069/4448046,ivan-milošević@ptt.rs,176484,09.07.19948-17854,472756574,,66148,aktivan,
491,17102005812240,Ivana,Gavrilović,muški,54,Arilje,16.1.1983.,Mihajla Pupina 138,066/4290407,ivana_gavrilović78@yahoo.com,184342,17.10.20058-12240,,,41011,aktivan,
492,09101975705237,Miroslav,Stevanović,ženski,35,Novi Sad,26.7.2004.,Dušanova 191,062/8388290,miroslav.stevanović@ptt.rs,215166,09.10.19757-05237,954151650,,79382,aktivan,
493,15121955808874,Maja,Simić,ženski,26,Ivanjica,16.12.1996.,Takovska 58,061/0046356,maja-simić@eunet.rs,196388,15.12.19558-08874,,,47476,aktivan,Redovan korisnik usluga
494,05071995771319,Miroljub,Petrović,muški,29,Novi Pazar,25.9.2009.,Dušanova 176,060/8234373,miroljub_petrović99@yahoo.com,100537,05.07.19957-71319,,,38537,aktivan,
495,15101974749871,Zoran,Petrović,ženski,31,Čačak,8.3.1973.,Resk reimska 62,064/3450675,zoran.petrović27@gmail.com,108357,15.10.19747-49871,,,57916,aktivan,
496,27051996799602,Dejan,Milovanović,muški,51,Pančevo,7.4.1989.,Cara Lazara 24,063/0214272,dejan-milovanović@outlook.com,164958,27.05.19967-99602,,,31614,aktivan,
497,18031964825358,Miloš,Rakić,ženski,62,Lučani,27.12.1998.,Stevana Sremca 165,060/0975626,miloš.rakić29@gmail.com,37547,18.03.19648-25358,,,27076,aktivan,
498,10071983747568,Nenad,Dragić,ženski,45,Zrenjanin,18.4.1998.,Vojvode Mišića 157,062/7918214,nenad.dragić@outlook.com,153488,10.07.19837-47568,,,59633,neaktivan,
499,04092005779404,Nebojša,Lazić,muški,57,Arilje,7.1.1983.,Vojvode Mišića 164,069/8750948,nebojša.lazić@eunet.rs,48013,04.09.20057-79404,442709617,Vlada Republike Srbije,17131,aktivan,
500,11061978708242,Tamara,Branković,muški,24,Arilje,8.5.1990.,Stevana Sremca 161,065/0067912,tamara_branković24@ptt.rs,137712,11.06.19787-08242,,,31035,aktivan,
501,09111991851958,Marija,Jovanović,ženski,45,Zrenjanin,5.2.1979.,Dušanova 144,065/5882826,marija.jovanović93@eunet.rs,181476,09.11.19918-51958,,,84121,aktivan,
